"","id","Time.results.were.received","MD5.hash.of.participant's.IP.address","Controller.name","Item.number","Element.number","Type","Item","Field.name","rep.equation","RT.equation","completion","RT.completion","res.equation","cor.equation","NP1.completion","nbr.completion","cor.completion","halfsession","helpsession","typeverbe","prompt","vtype","equation","NombreNP1","comp.graph","age.x","age.y","age_cent","age"
"799","36",1559740662,"d4e9108623d9ce49ba81118d80983e97","completion",28,0,"percep_high","9","in","94","59193","Tondent la pelouse torse nu tout les jours en face de chez elle","34008","98","-0.5","pl","pl","0.5",-0.5,13,"percep","low",0.5,0.5,0.5,1,NA,21,-0.883078536554401,NA
"800","36",1559740662,"d4e9108623d9ce49ba81118d80983e97","completion",36,0,"percep_low","13","in","7","3009","On détourné des millions d'euros dans des paradis fiscaux et aidé a financer le terrorisme","30168","7","0.5","pl","sg","-0.5",-0.5,14,"percep","high",0.5,-0.5,0.5,0,NA,21,-0.883078536554401,NA
"801","36",1559740662,"d4e9108623d9ce49ba81118d80983e97","completion",16,0,"percep_high","3","in","64","4981","Ont battu un nouveau record du monde !","15349","64","0.5","pl","pl","0.5",-0.5,15,"percep","low",0.5,0.5,0.5,1,NA,21,-0.883078536554401,NA
"802","36",1559740662,"d4e9108623d9ce49ba81118d80983e97","completion",21,0,"stat_high","6","in","36","17438","Ont composé le morceau intitulé ""reseaux"" de l'artiste Niska ","34096","36","0.5","pl","pl","0.5",-0.5,16,"stat","low",-0.5,0.5,0.5,1,NA,21,-0.883078536554401,NA
"803","36",1559740662,"d4e9108623d9ce49ba81118d80983e97","completion",49,0,"stat_low","20","in","81","6676","N'est autre que Pierre Menes","28257","117","-0.5","sg","sg","0.5",-0.5,17,"stat","high",-0.5,-0.5,-0.5,1,NA,21,-0.883078536554401,NA
"804","36",1559740662,"d4e9108623d9ce49ba81118d80983e97","completion",24,0,"percep_high","7","in","52","15314","Ont fracassé a coup de batte de baseball les gitans de la croix de chaveaux ","36158","56","-0.5","sg","pl","-0.5",-0.5,18,"percep","low",0.5,0.5,-0.5,0,NA,21,-0.883078536554401,NA
"805","36",1559740662,"d4e9108623d9ce49ba81118d80983e97","completion",37,0,"stat_low","14","in","105","36979","Ont greffé un cerveau de poule a Ane Hidalgo","29529","105","0.5","pl","pl","0.5",-0.5,19,"stat","high",-0.5,-0.5,0.5,1,NA,21,-0.883078536554401,NA
"806","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",32,0,"percep_low","11","in","136","27500","Habillent les stars","26103","136","0.5","pl","pl","0.5",0.5,1,"percep","high",0.5,-0.5,0.5,1,NA,19,-1.00106639906186,NA
"807","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",37,0,"stat_low","14","in","85","14585","Étudient aussi","28679","105","-0.5","pl","pl","0.5",0.5,2,"stat","high",-0.5,-0.5,0.5,1,NA,19,-1.00106639906186,NA
"808","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",24,0,"percep_high","7","in","56","8269","Fument de j","23972","56","0.5","sg","pl","-0.5",0.5,3,"percep","low",0.5,0.5,-0.5,0,NA,19,-1.00106639906186,NA
"809","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",21,0,"stat_high","6","in","36","5945","Est en retard","14451","36","0.5","pl","sg","-0.5",0.5,4,"stat","low",-0.5,0.5,0.5,0,NA,19,-1.00106639906186,NA
"810","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",44,0,"percep_low","17","in","36","5977","Lui a demandé préalablement","22173","17","-0.5","pl","sg","-0.5",0.5,5,"percep","high",0.5,-0.5,0.5,0,NA,19,-1.00106639906186,NA
"811","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",12,0,"percep_high","1","in","20","5063","Font grève","29465","20","0.5","sg","pl","-0.5",0.5,6,"percep","low",0.5,0.5,-0.5,0,NA,19,-1.00106639906186,NA
"812","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",13,0,"stat_high","2","in","15","5680","À été retrouvé suicidé de 3 balles dans le dos","44202","15","0.5","pl","sg","-0.5",0.5,7,"stat","low",-0.5,0.5,0.5,0,NA,19,-1.00106639906186,NA
"813","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",25,0,"stat_high","8","in","21","7647","La connait depuis longtemps","25565","21","0.5","pl","sg","-0.5",0.5,8,"stat","low",-0.5,0.5,0.5,0,NA,19,-1.00106639906186,NA
"814","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",17,0,"stat_high","4","in","4","4946","Sont sympas","35183","4","0.5","pl","pl","0.5",0.5,9,"stat","low",-0.5,0.5,0.5,1,NA,19,-1.00106639906186,NA
"815","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",36,0,"percep_low","13","in","7","4101","Detournerait de l'argent public","32308","7","0.5","pl","sg","-0.5",0.5,10,"percep","high",0.5,-0.5,0.5,0,NA,19,-1.00106639906186,NA
"816","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",20,0,"percep_high","5","in","63","6161","Fait cours le jeudi","25199","63","0.5","sg","sg","0.5",-0.5,11,"percep","low",0.5,0.5,-0.5,1,NA,19,-1.00106639906186,NA
"817","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",28,0,"percep_high","9","in","98","15801","Habite à côté","43331","98","0.5","pl","sg","-0.5",-0.5,12,"percep","low",0.5,0.5,0.5,0,NA,19,-1.00106639906186,NA
"818","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",48,0,"percep_low","19","in","50","5167","Fut héroïque","14606","50","0.5","sg","sg","0.5",-0.5,13,"percep","high",0.5,-0.5,-0.5,1,NA,19,-1.00106639906186,NA
"819","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",40,0,"percep_low","15","in","56","13652","Se drogue","8296","56","0.5","sg","sg","0.5",-0.5,14,"percep","high",0.5,-0.5,-0.5,1,NA,19,-1.00106639906186,NA
"820","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",16,0,"percep_high","3","in","64","12309","Cour","16562","64","0.5","pl","sg","-0.5",-0.5,15,"percep","low",0.5,0.5,0.5,0,NA,19,-1.00106639906186,NA
"821","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",33,0,"stat_low","12","in","15","5932","Dort","28884","15","0.5","pl","sg","-0.5",-0.5,16,"stat","high",-0.5,-0.5,0.5,0,NA,19,-1.00106639906186,NA
"822","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",41,0,"stat_low","16","in","72","6660","Tue des gens","11194","56","-0.5","pl","sg","-0.5",-0.5,17,"stat","high",-0.5,-0.5,0.5,0,NA,19,-1.00106639906186,NA
"823","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",29,0,"stat_high","10","in","45","11349","Navigue ","33615","45","0.5","sg","sg","0.5",-0.5,19,"stat","low",-0.5,0.5,-0.5,1,NA,19,-1.00106639906186,NA
"824","37",1559740739,"46591f358e45720a0fb5cabc93fe3d71","completion",45,0,"stat_low","18","in","66","10752","Été méchant","13452","66","0.5","sg","sg","0.5",-0.5,20,"stat","high",-0.5,-0.5,-0.5,1,NA,19,-1.00106639906186,NA
"825","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",24,0,"percep_high","7","in","56","24007","se disputent","23727","56","0.5","sg","pl","-0.5",0.5,1,"percep","low",0.5,0.5,-0.5,0,NA,18,-1.06006033031558,NA
"826","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",33,0,"stat_low","12","in","15","10351","sont très aimables","16847","15","0.5","pl","pl","0.5",0.5,2,"stat","high",-0.5,-0.5,0.5,1,NA,18,-1.06006033031558,NA
"827","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",41,0,"stat_low","16","in","56","7584","lui casse les pieds","21125","56","0.5","pl","sg","-0.5",0.5,3,"stat","high",-0.5,-0.5,0.5,0,NA,18,-1.06006033031558,NA
"828","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",28,0,"percep_high","9","in","98","76704","l’a embochée","29270","98","0.5","pl","sg","-0.5",0.5,4,"percep","low",0.5,0.5,0.5,0,NA,18,-1.06006033031558,NA
"829","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",49,0,"stat_low","20","in","117","35617","lui plaît beaucoup ","20548","117","0.5","sg","sg","0.5",0.5,5,"stat","high",-0.5,-0.5,-0.5,1,NA,18,-1.06006033031558,NA
"830","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",12,0,"percep_high","1","in","20","5461","étaient en concert hier ","22892","20","0.5","sg","pl","-0.5",0.5,6,"percep","low",0.5,0.5,-0.5,0,NA,18,-1.06006033031558,NA
"831","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",45,0,"stat_low","18","in","66","6190","crée tout le temps des problèmes","41754","66","0.5","sg","sg","0.5",0.5,7,"stat","high",-0.5,-0.5,-0.5,1,NA,18,-1.06006033031558,NA
"832","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",44,0,"percep_low","17","in","36","11336","est dans le coma","19087","17","-0.5","pl","sg","-0.5",0.5,8,"percep","high",0.5,-0.5,0.5,0,NA,18,-1.06006033031558,NA
"833","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",16,0,"percep_high","3","in","64","8213","a gagné le 100 mètres","19825","64","0.5","pl","sg","-0.5",0.5,9,"percep","low",0.5,0.5,0.5,0,NA,18,-1.06006033031558,NA
"834","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",17,0,"stat_high","4","in","4","4318","est la sœur de sa mère","48623","4","0.5","pl","sg","-0.5",0.5,10,"stat","low",-0.5,0.5,0.5,0,NA,18,-1.06006033031558,NA
"835","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",36,0,"percep_low","13","in","7","4088","est soupçonné de fraude","21341","7","0.5","pl","sg","-0.5",-0.5,11,"percep","high",0.5,-0.5,0.5,0,NA,18,-1.06006033031558,NA
"836","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",37,0,"stat_low","14","in","105","65948","l’a invitée à dîner ","22077","105","0.5","pl","sg","-0.5",-0.5,12,"stat","high",-0.5,-0.5,0.5,0,NA,18,-1.06006033031558,NA
"837","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",25,0,"stat_high","8","in","21","5660","est parti en voyage","14210","21","0.5","pl","sg","-0.5",-0.5,13,"stat","low",-0.5,0.5,0.5,0,NA,18,-1.06006033031558,NA
"838","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",20,0,"percep_high","5","in","63","26562","somnolaient","12148","63","0.5","sg","pl","-0.5",-0.5,14,"percep","low",0.5,0.5,-0.5,0,NA,18,-1.06006033031558,NA
"839","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",48,0,"percep_low","19","in","50","6458","nous ont défendus ","29385","50","0.5","sg","pl","-0.5",-0.5,15,"percep","high",0.5,-0.5,-0.5,0,NA,18,-1.06006033031558,NA
"840","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",29,0,"stat_high","10","in","45","7003","se plaignent tous les jours","14675","45","0.5","sg","pl","-0.5",-0.5,16,"stat","low",-0.5,0.5,-0.5,0,NA,18,-1.06006033031558,NA
"841","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",40,0,"percep_low","15","in","56","15027","dansent ","19232","56","0.5","sg","pl","-0.5",-0.5,17,"percep","high",0.5,-0.5,-0.5,0,NA,18,-1.06006033031558,NA
"842","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",21,0,"stat_high","6","in","36","5992","lui enseignait le piano","18713","36","0.5","pl","sg","-0.5",-0.5,18,"stat","low",-0.5,0.5,0.5,0,NA,18,-1.06006033031558,NA
"843","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",32,0,"percep_low","11","in","136","31401","fait polémique en ce moment","20018","136","0.5","pl","sg","-0.5",-0.5,19,"percep","high",0.5,-0.5,0.5,0,NA,18,-1.06006033031558,NA
"844","38",1559740828,"bb584b9938062536b45017e02f5c5143","completion",13,0,"stat_high","2","in","15","4355","joue dans « john wick »","27361","15","0.5","pl","sg","-0.5",-0.5,20,"stat","low",-0.5,0.5,0.5,0,NA,18,-1.06006033031558,NA
"845","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",11,0,"stat_high","1","in","126","33568","chante pas","22360","126","0.5","sg","sg","0.5",0.5,1,"stat","low",-0.5,0.5,-0.5,1,NA,18,-1.06006033031558,NA
"846","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",42,0,"percep_low","16","in","40","4614","complotaient ","15395","16","-0.5","pl","pl","0.5",0.5,2,"percep","high",0.5,-0.5,0.5,1,NA,18,-1.06006033031558,NA
"847","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",46,0,"percep_low","18","in","25","3528","represente les employés","14909","25","0.5","sg","sg","0.5",0.5,3,"percep","high",0.5,-0.5,-0.5,1,NA,18,-1.06006033031558,NA
"848","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",47,0,"stat_low","19","in","48","9053","soigne les soldats","10595","48","0.5","sg","sg","0.5",0.5,4,"stat","high",-0.5,-0.5,-0.5,1,NA,18,-1.06006033031558,NA
"849","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",23,0,"stat_high","7","in","16","7748","est très agé","19837","16","0.5","sg","sg","0.5",0.5,5,"stat","low",-0.5,0.5,-0.5,1,NA,18,-1.06006033031558,NA
"850","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",35,0,"stat_low","13","in","34","4101","fait les comptes","12871","34","0.5","pl","sg","-0.5",0.5,6,"stat","high",-0.5,-0.5,0.5,0,NA,18,-1.06006033031558,NA
"851","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",18,0,"percep_high","4","in","30","8682","se marient","7586","30","0.5","pl","pl","0.5",0.5,7,"percep","low",0.5,0.5,0.5,1,NA,18,-1.06006033031558,NA
"852","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",30,0,"percep_high","10","in","64","3347","navigue en mer","9938","64","0.5","sg","sg","0.5",0.5,8,"percep","low",0.5,0.5,-0.5,1,NA,18,-1.06006033031558,NA
"853","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",26,0,"percep_high","8","in","72","6066","jouaient à cache cache","16065","72","0.5","pl","pl","0.5",0.5,9,"percep","low",0.5,0.5,0.5,1,NA,18,-1.06006033031558,NA
"854","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",19,0,"stat_high","5","in","24","3166","est très agé","16182","24","0.5","sg","sg","0.5",0.5,10,"stat","low",-0.5,0.5,-0.5,1,NA,18,-1.06006033031558,NA
"855","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",22,0,"percep_high","6","in","117","12692","font de la musique","8229","117","0.5","pl","pl","0.5",-0.5,11,"percep","low",0.5,0.5,0.5,1,NA,18,-1.06006033031558,NA
"856","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",31,0,"stat_low","11","in","11","2982","font des vetements","11858","11","0.5","pl","pl","0.5",-0.5,12,"stat","high",-0.5,-0.5,0.5,1,NA,18,-1.06006033031558,NA
"857","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",34,0,"percep_low","12","in","35","3929","assistent le PDG","13168","35","0.5","pl","pl","0.5",-0.5,13,"percep","high",0.5,-0.5,0.5,1,NA,18,-1.06006033031558,NA
"858","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",50,0,"percep_low","20","in","24","4226","donne des consignes aux cheerleaders","15933","24","0.5","sg","sg","0.5",-0.5,14,"percep","high",0.5,-0.5,-0.5,1,NA,18,-1.06006033031558,NA
"859","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",15,0,"stat_high","3","in","24","3671","courent rapidement","13270","24","0.5","pl","pl","0.5",-0.5,15,"stat","low",-0.5,0.5,0.5,1,NA,18,-1.06006033031558,NA
"860","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",39,0,"stat_low","15","in","27","4169","aime lire des livres","30206","63","-0.5","sg","sg","0.5",-0.5,16,"stat","high",-0.5,-0.5,-0.5,1,NA,18,-1.06006033031558,NA
"861","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",27,0,"stat_high","9","in","6","2511","sont très riche","9531","6","0.5","pl","pl","0.5",-0.5,17,"stat","low",-0.5,0.5,0.5,1,NA,18,-1.06006033031558,NA
"862","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",14,0,"percep_high","2","in","39","9271","volaient des billets","15879","39","0.5","pl","pl","0.5",-0.5,18,"percep","low",0.5,0.5,0.5,1,NA,18,-1.06006033031558,NA
"863","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",43,0,"stat_low","17","in","60","6518","aiment le rap","6893","60","0.5","pl","pl","0.5",-0.5,19,"stat","high",-0.5,-0.5,0.5,1,NA,18,-1.06006033031558,NA
"864","39",1559741384,"864429eeff0fe906bef6e3b5251ee05c","completion",38,0,"percep_low","14","in","9","3143","sont très stricts","21239","9","0.5","pl","pl","0.5",-0.5,20,"percep","high",0.5,-0.5,0.5,1,NA,18,-1.06006033031558,NA
"865","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",44,0,"percep_low","17","in","36","14594","L'idolent","32152","17","-0.5","pl","pl","0.5",0.5,1,"percep","high",0.5,-0.5,0.5,1,NA,19,-1.00106639906186,NA
"866","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",32,0,"percep_low","11","in","136","46728","Ne joue pas très bien","13367","136","0.5","pl","sg","-0.5",0.5,2,"percep","high",0.5,-0.5,0.5,0,NA,19,-1.00106639906186,NA
"867","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",28,0,"percep_high","9","in","112","21001","A des mains de fées ","21980","98","-0.5","pl","sg","-0.5",0.5,3,"percep","low",0.5,0.5,0.5,0,NA,19,-1.00106639906186,NA
"868","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",48,0,"percep_low","19","in","50","4950","Sont partient à la guerre","18186","50","0.5","sg","pl","-0.5",0.5,4,"percep","high",0.5,-0.5,-0.5,0,NA,19,-1.00106639906186,NA
"869","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",20,0,"percep_high","5","in","63","8514","Redoublent ","12774","63","0.5","sg","pl","-0.5",0.5,5,"percep","low",0.5,0.5,-0.5,0,NA,19,-1.00106639906186,NA
"870","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",24,0,"percep_high","7","in","56","9659","Chahutaient","11918","56","0.5","sg","pl","-0.5",0.5,6,"percep","low",0.5,0.5,-0.5,0,NA,19,-1.00106639906186,NA
"871","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",33,0,"stat_low","12","in","15","5743","Ont fait de grandes écoles ","12766","15","0.5","pl","pl","0.5",0.5,7,"stat","high",-0.5,-0.5,0.5,1,NA,19,-1.00106639906186,NA
"872","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",36,0,"percep_low","13","in","7","2882","Ont volé de l'argent ","9205","7","0.5","pl","pl","0.5",0.5,8,"percep","high",0.5,-0.5,0.5,1,NA,19,-1.00106639906186,NA
"873","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",45,0,"stat_low","18","in","66","11666","N'étaient pas sérieux ","10931","66","0.5","sg","pl","-0.5",0.5,9,"stat","high",-0.5,-0.5,-0.5,0,NA,19,-1.00106639906186,NA
"874","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",25,0,"stat_high","8","in","21","4453","La connaissent depuis toute petite","20873","21","0.5","pl","pl","0.5",0.5,10,"stat","low",-0.5,0.5,0.5,1,NA,19,-1.00106639906186,NA
"875","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",16,0,"percep_high","3","in","64","16987","L'ont suivi durant sa préparation ","20075","64","0.5","pl","pl","0.5",-0.5,11,"percep","low",0.5,0.5,0.5,1,NA,19,-1.00106639906186,NA
"876","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",29,0,"stat_high","10","in","45","5704","A traversé les mers","16026","45","0.5","sg","sg","0.5",-0.5,12,"stat","low",-0.5,0.5,-0.5,1,NA,19,-1.00106639906186,NA
"877","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",13,0,"stat_high","2","in","15","3538","Le trouvent meilleure qu'eux ","22652","15","0.5","pl","pl","0.5",-0.5,13,"stat","low",-0.5,0.5,0.5,1,NA,19,-1.00106639906186,NA
"878","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",49,0,"stat_low","20","in","117","34716","Lui a expliqué comment réussir ","19383","117","0.5","sg","sg","0.5",-0.5,14,"stat","high",-0.5,-0.5,-0.5,1,NA,19,-1.00106639906186,NA
"879","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",41,0,"stat_low","16","in","56","5158","Ont agi sous contrainte","13693","56","0.5","pl","pl","0.5",-0.5,15,"stat","high",-0.5,-0.5,0.5,1,NA,19,-1.00106639906186,NA
"880","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",17,0,"stat_high","4","in","4","3220","Sont fort sympathique","10162","4","0.5","pl","pl","0.5",-0.5,16,"stat","low",-0.5,0.5,0.5,1,NA,19,-1.00106639906186,NA
"881","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",37,0,"stat_low","14","in","105","19336","Ne sont pas très bon","15429","105","0.5","pl","pl","0.5",-0.5,17,"stat","high",-0.5,-0.5,0.5,1,NA,19,-1.00106639906186,NA
"882","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",40,0,"percep_low","15","in","56","8039","Se droguait ","15033","56","0.5","sg","sg","0.5",-0.5,18,"percep","high",0.5,-0.5,-0.5,1,NA,19,-1.00106639906186,NA
"883","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",21,0,"stat_high","6","in","36","6002","Les premiers de leur promotion","18985","36","0.5","pl","sg","-0.5",-0.5,19,"stat","low",-0.5,0.5,0.5,0,NA,19,-1.00106639906186,NA
"884","40",1559743285,"b900404438cf3f0662f8819582ecd48b","completion",12,0,"percep_high","1","in","20","3409","Lui a proposé une audition","13904","20","0.5","sg","sg","0.5",-0.5,20,"percep","low",0.5,0.5,-0.5,1,NA,19,-1.00106639906186,NA
"885","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",49,0,"stat_low","20","in","117","13267","est un homme","13037","117","0.5","sg","sg","0.5",0.5,1,"stat","high",-0.5,-0.5,-0.5,1,NA,22,-0.824084605300673,NA
"886","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",12,0,"percep_high","1","in","20","3237","sent bon","8830","20","0.5","sg","sg","0.5",0.5,2,"percep","low",0.5,0.5,-0.5,1,NA,22,-0.824084605300673,NA
"887","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",32,0,"percep_low","11","in","146","24135","fumaient","13237","136","-0.5","pl","pl","0.5",0.5,3,"percep","high",0.5,-0.5,0.5,1,NA,22,-0.824084605300673,NA
"888","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",44,0,"percep_low","17","in","36","5223","chantent aussi%2C mais mal","15918","17","-0.5","pl","pl","0.5",0.5,4,"percep","high",0.5,-0.5,0.5,1,NA,22,-0.824084605300673,NA
"889","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",24,0,"percep_high","7","in","56","7140","faisait de la flute","7599","56","0.5","sg","sg","0.5",0.5,5,"percep","low",0.5,0.5,-0.5,1,NA,22,-0.824084605300673,NA
"890","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",48,0,"percep_low","19","in","50","6173","saigne","5959","50","0.5","sg","sg","0.5",0.5,6,"percep","high",0.5,-0.5,-0.5,1,NA,22,-0.824084605300673,NA
"891","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",25,0,"stat_high","8","in","21","3382","sucent bieb","8726","21","0.5","pl","pl","0.5",0.5,7,"stat","low",-0.5,0.5,0.5,1,NA,22,-0.824084605300673,NA
"892","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",29,0,"stat_high","10","in","45","2702","navigue","11095","45","0.5","sg","sg","0.5",0.5,8,"stat","low",-0.5,0.5,-0.5,1,NA,22,-0.824084605300673,NA
"893","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",16,0,"percep_high","3","in","64","15326","font du sport","6719","64","0.5","pl","pl","0.5",0.5,9,"percep","low",0.5,0.5,0.5,1,NA,22,-0.824084605300673,NA
"894","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",41,0,"stat_low","16","in","56","4486","mangent","9407","56","0.5","pl","pl","0.5",0.5,10,"stat","high",-0.5,-0.5,0.5,1,NA,22,-0.824084605300673,NA
"895","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",36,0,"percep_low","13","in","7","2559","comptent","4775","7","0.5","pl","pl","0.5",-0.5,11,"percep","high",0.5,-0.5,0.5,1,NA,22,-0.824084605300673,NA
"896","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",21,0,"stat_high","6","in","32","4542","sont jeunes mais doués en maths%2C les petits génies","18238","36","-0.5","pl","pl","0.5",-0.5,12,"stat","low",-0.5,0.5,0.5,1,NA,22,-0.824084605300673,NA
"897","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",17,0,"stat_high","4","in","4","2622","trompe son mari","8576","4","0.5","pl","sg","-0.5",-0.5,13,"stat","low",-0.5,0.5,0.5,0,NA,22,-0.824084605300673,NA
"898","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",33,0,"stat_low","12","in","15","3630","assistent le pdg%2C logique","13630","15","0.5","pl","pl","0.5",-0.5,14,"stat","high",-0.5,-0.5,0.5,1,NA,22,-0.824084605300673,NA
"899","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",40,0,"percep_low","15","in","56","7686","manage%2C simple%2C basique","9182","56","0.5","sg","sg","0.5",-0.5,15,"percep","high",0.5,-0.5,-0.5,1,NA,22,-0.824084605300673,NA
"900","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",37,0,"stat_low","14","in","105","14566","étudient aussi","17774","105","0.5","pl","pl","0.5",-0.5,16,"stat","high",-0.5,-0.5,0.5,1,NA,22,-0.824084605300673,NA
"901","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",20,0,"percep_high","5","in","63","10750","enseigne","6046","63","0.5","sg","sg","0.5",-0.5,17,"percep","low",0.5,0.5,-0.5,1,NA,22,-0.824084605300673,NA
"902","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",13,0,"stat_high","2","in","12","2710","mangent des avocats","8616","15","-0.5","pl","pl","0.5",-0.5,18,"stat","low",-0.5,0.5,0.5,1,NA,22,-0.824084605300673,NA
"903","41",1559743975,"c89a18105d2b7ff3204e4c9833b6c4f2","completion",28,0,"percep_high","9","in","98","14231","palpent un max","10382","98","0.5","pl","pl","0.5",-0.5,19,"percep","low",0.5,0.5,0.5,1,NA,22,-0.824084605300673,NA
"904","42",1559744236,"f238bcad5e4da9d049a40632f7be07fb","completion",17,0,"stat_high","4","in","4","6402","l'on accueilli","34462","4","0.5","pl","sg","-0.5",0.5,1,"stat","low",-0.5,0.5,0.5,0,NA,33,-0.175151361509669,NA
"905","42",1559744236,"f238bcad5e4da9d049a40632f7be07fb","completion",48,0,"percep_low","19","in","50","4278","pratique une opération","40650","50","0.5","sg","sg","0.5",0.5,2,"percep","high",0.5,-0.5,-0.5,1,NA,33,-0.175151361509669,NA
