"","id","Time","MD5.hash","task","Ordre","seq","Condition","Item","in","rep.equation","RT.equation","completion","RT.completion","res.equation","cor.equation","nbr.NP1","nbr.comp","attachment","halfsession","helpsession","verbetype","prompt","vtype","prime","amount.cor.equation","age"
"270",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",19,0,"stat_low","5","in","98","24037","a eu une embolie pulmonaire l'année dernière","24661","98",1,"pl","sg",0,1,10,"stat","low",0,0,15,"29"
"271",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",30,0,"stat_high","10","in","55","52221","ont gagné le match","11374","55",1,"sg","pl",0,1,11,"stat","high",0,1,15,"29"
"272",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",22,0,"stat_high","6","in","70","27582","a fait défaut à  sa population","37733","70",1,"pl","sg",0,1,12,"stat","high",0,1,15,"29"
"273",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",26,0,"stat_high","8","in","58","57126","sont correspondants","35885","58",1,"sg","pl",0,1,13,"stat","high",0,1,15,"29"
"274",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",18,0,"stat_high","4","in","50","57821","portait une robe de steaks","17462","55",0,"pl","sg",0,1,14,"stat","high",0,1,15,"29"
"275",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",38,0,"stat_high","14","in","80","28430","ont organisé le parcours de marche","25622","80",1,"sg","pl",0,1,15,"stat","high",0,1,15,"29"
"276",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",46,0,"stat_high","18","in","64","62317","ont eu un oscar","23621","69",0,"sg","pl",0,1,16,"stat","high",0,1,15,"29"
"277",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",27,0,"stat_low","9","in","95","67646","le trouvent aussi tyrannique ","58942","95",1,"sg","pl",0,1,17,"stat","low",0,0,15,"29"
"278",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",23,0,"stat_low","7","in","108","99302","passe à  la radio","17510","108",1,"pl","sg",0,1,18,"stat","low",0,0,15,"29"
"279",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",15,0,"stat_low","3","in","201 ","39233","est excentrique  ","25598","111",0,"pl","sg",0,1,19,"stat","low",0,0,15,"29"
"280",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",39,0,"stat_low","15","in","96","30430","est à  l'hôpital ","19638","96",1,"pl","sg",0,1,20,"stat","low",0,0,15,"29"
"281",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",25,0,"stat_low","8","in","97","18514","était volontaire.","53093","97",1,"sg","sg",1,0,1,"stat","low",0,0,16,"51"
"282",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",40,0,"stat_high","15","in","75","14575","était gravement malade.","27576","75",1,"pl","sg",0,0,2,"stat","high",0,1,16,"51"
"283",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",28,0,"stat_high","9","in","57","17755","faisaient grève.","26375","57",1,"sg","pl",0,0,3,"stat","high",0,1,16,"51"
"284",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",24,0,"stat_high","7","in","70","19301","applaudissaient à  tout rompre.","48114","70",1,"pl","pl",1,0,4,"stat","high",0,1,16,"51"
"285",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",29,0,"stat_low","10","in","63","15727","l'avait dragué.","20617","93",0,"sg","sg",1,0,5,"stat","low",0,0,16,"51"
"286",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",49,0,"stat_low","20","in","89","11292","avait le même âge que lui.","44777","100",0,"sg","sg",1,0,6,"stat","low",0,0,16,"51"
"287",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",45,0,"stat_low","18","in","99","33038","jouaient dans son film.","29657","99",1,"sg","pl",0,0,7,"stat","low",0,0,16,"51"
"288",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",21,0,"stat_low","6","in","105","32559","avait emprisonné ses parents.","27239","116",0,"pl","sg",0,0,8,"stat","low",0,0,16,"51"
"289",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",33,0,"stat_low","12","in","104","29417","jouaient dans son groupe.","57877","104",1,"sg","pl",0,0,9,"stat","low",0,0,16,"51"
"290",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",17,0,"stat_low","4","in","93","45167","a été enterrée ce matin.","19046","93",1,"pl","sg",0,1,10,"stat","low",0,0,16,"51"
"291",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",36,0,"stat_high","13","in","50","11871","l'avait invitée.","55751","72",0,"sg","sg",1,1,11,"stat","high",0,1,16,"51"
"292",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",41,0,"stat_low","16","in","101","36520","ne connaissaient pas le nouveau système.","84081","101",1,"pl","pl",1,1,12,"stat","low",0,0,16,"51"
"293",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",44,0,"stat_high","17","in","79","30539","vient de démissionner.","13668","79",1,"pl","sg",0,1,13,"stat","high",0,1,16,"51"
"294",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",32,0,"stat_high","11","in","48","23517","habitaient tout près.","26150","48",1,"pl","pl",1,1,14,"stat","high",0,1,16,"51"
"295",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",16,0,"stat_high","3","in","59","51270","habite dans la maison d'en face.","24435","59",1,"pl","sg",0,1,15,"stat","high",0,1,16,"51"
"296",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",20,0,"stat_high","5","in","81","21889","était devenu anorexique.","41661","81",1,"pl","sg",0,1,16,"stat","high",0,1,16,"51"
"297",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",48,0,"stat_high","19","in","59","14050","viennent de sortir un album.","70614","59",1,"sg","pl",0,1,17,"stat","high",0,1,16,"51"
"298",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",13,0,"stat_low","2","in","116","28376","vient de gagner la course.","56829","116",1,"pl","pl",1,1,18,"stat","low",0,0,16,"51"
"299",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",12,0,"stat_high","1","in","59","35773","vient de gagner son procès.","26315","59",1,"pl","sg",0,1,19,"stat","high",0,1,16,"51"
"300",16,1580486730,"05b82f1a0b3546c12c8fc44dfdf07aaf","completion",37,0,"stat_low","14","in","108","21802","portaient un gilet jaune.","26514","108",1,"sg","pl",0,1,20,"stat","low",0,0,16,"51"
"301",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",45,0,"stat_low","18","in","99","15553","est alcoolique.","26021","99",1,"sg","sg",1,0,1,"stat","low",0,0,20,"20"
"302",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",12,0,"stat_high","1","in","59","22485","a joué dans ce super film l'année dernière.","20333","59",1,"pl","sg",0,0,2,"stat","high",0,1,20,"20"
"303",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",13,0,"stat_low","2","in","116","20453","n'a pas réussi à  se qualifier.","23573","116",1,"pl","sg",0,0,3,"stat","low",0,0,20,"20"
"304",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",36,0,"stat_high","13","in","72","11949","sont insupportables.","21046","72",1,"sg","pl",0,0,4,"stat","high",0,1,20,"20"
"305",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",32,0,"stat_high","11","in","48","21261","s'est enfuie devant l'hotel.","19815","48",1,"pl","sg",0,0,5,"stat","high",0,1,20,"20"
"306",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",40,0,"stat_high","15","in","75","28484","fait trop de bruits.","14173","75",1,"pl","sg",0,0,6,"stat","high",0,1,20,"20"
"307",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",20,0,"stat_high","5","in","81","11797","s'est foulé la cheville lors de son dernier défilé.","18701","81",1,"pl","sg",0,0,7,"stat","high",0,1,20,"20"
"308",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",44,0,"stat_high","17","in","79","12565","a fraudé.","9957","79",1,"pl","sg",0,0,8,"stat","high",0,1,20,"20"
"309",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",33,0,"stat_low","12","in","104","12494","ont chanté la semaine dernière.","18045","104",1,"sg","pl",0,0,9,"stat","low",0,0,20,"20"
"310",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",29,0,"stat_low","10","in","93","20981","ont des pompons jaunes et bleu.","26733","93",1,"sg","pl",0,1,10,"stat","low",0,0,20,"20"
"311",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",16,0,"stat_high","3","in","59","27190","donne beaucoup d'argent à  des associations","16948","59",1,"pl","sg",0,1,11,"stat","high",0,1,20,"20"
"312",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",25,0,"stat_low","8","in","97","19801","ont triché au bac","14469","97",1,"sg","pl",0,1,12,"stat","low",0,0,20,"20"
"313",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",28,0,"stat_high","9","in","57","27006","l'a trompé","19326","57",1,"sg","sg",1,1,13,"stat","high",0,1,20,"20"
"314",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",24,0,"stat_high","7","in","70","11718","sont super marrants","38557","70",1,"pl","pl",1,1,14,"stat","high",0,1,20,"20"
"315",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",37,0,"stat_low","14","in","108","13237","luttent pour l'environnement","22853","108",1,"sg","pl",0,1,15,"stat","low",0,0,20,"20"
"316",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",48,0,"stat_high","19","in","59","7605","chantent faux","24990","59",1,"sg","pl",0,1,16,"stat","high",0,1,20,"20"
"317",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",21,0,"stat_low","6","in","116","11606","a enfermé tous les gens aux yeux verts.","28605","116",1,"pl","sg",0,1,17,"stat","low",0,0,20,"20"
"318",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",41,0,"stat_low","16","in","101","10302","a ruiné sa propre entreprise","16406","101",1,"pl","sg",0,1,18,"stat","low",0,0,20,"20"
"319",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",17,0,"stat_low","4","in","93","10702","avait déchiré sa robe sur le tapis rouge","32086","93",1,"pl","sg",0,1,19,"stat","low",0,0,20,"20"
"320",17,1580490221,"faac890135b4c4f4854b7e2efd458039","completion",49,0,"stat_low","20","in","100","5806","sont morts en mer","17726","100",1,"sg","pl",0,1,20,"stat","low",0,0,20,"20"
"321",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",15,0,"stat_low","3","in","111","48810","possède amazon. ","25471","111",1,"pl","sg",0,0,1,"stat","low",0,0,14,"28"
"322",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",50,0,"stat_high","20","in","51","17648","est actuellement à  la retraite. ","33404","51",1,"sg","sg",1,0,2,"stat","high",0,1,14,"28"
"323",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",27,0,"stat_low","9","in","95","7825","n'était pas présent aujourd'hui. ","57556","95",1,"sg","pl",0,0,3,"stat","low",0,0,14,"28"
"324",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",42,0,"stat_high","16","in","55","13528","le remercie à  présent. ","75779","55",1,"pl","pl",1,0,4,"stat","high",0,1,14,"28"
"325",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",11,0,"stat_low","1","in","111","14813","à  jouer dans Mad Man. ","26604","111",1,"pl","sg",0,0,5,"stat","low",0,0,14,"28"
"326",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",34,0,"stat_high","12","in","27","27107","on ouvert le ball du printemps hier soir. ","36879","55",0,"sg","sg",1,0,6,"stat","high",0,1,14,"28"
"327",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",22,0,"stat_high","6","in","80","23248","le managait ces derniers années. ","41893","70",0,"pl","sg",0,0,7,"stat","high",0,1,14,"28"
"328",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",23,0,"stat_low","7","in","108","35291","a interprété ""la cigalle"". ","42745","108",1,"pl","sg",0,0,8,"stat","low",0,0,14,"28"
"329",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",39,0,"stat_low","15","in","96","22263","n'avaient plus d'endroit ou dormir après un dégat des eaux. ","58337","96",1,"pl","pl",1,0,9,"stat","low",0,0,14,"28"
"330",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",47,0,"stat_low","19","in","107","29199","ont interpreté la marseillaise ce week-end. ","83260","107",1,"sg","pl",0,1,10,"stat","low",0,0,14,"28"
"331",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",35,0,"stat_low","13","in","96","16217","ont réussi le concours de poésie. ","46973","96",1,"sg","pl",0,1,11,"stat","low",0,0,14,"28"
"332",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",26,0,"stat_high","8","in","30","14046","ont obtenu la mension trés bien ce trimestre. ","54712","58",0,"sg","pl",0,1,12,"stat","high",0,1,14,"28"
"333",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",31,0,"stat_low","11","in","97","18743","sont resté pour ranger. ","61114","97",1,"pl","pl",1,1,13,"stat","low",0,0,14,"28"
"334",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",18,0,"stat_high","4","in","65","11600","a présenté l'emissons d'hier sur M6.","34459","55",0,"pl","sg",0,1,14,"stat","high",0,1,14,"28"
"335",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",38,0,"stat_high","14","in","80","17073","n'est agé que de 22 ans. ","22892","80",1,"sg","sg",1,1,15,"stat","high",0,1,14,"28"
"336",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",30,0,"stat_high","10","in","55","18436","port toujours une casquette. ","25744","55",1,"sg","sg",1,1,16,"stat","high",0,1,14,"28"
"337",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",43,0,"stat_low","17","in","98","10270","est connu pour ses avis bien tranchés. ","60709","98",1,"pl","sg",0,1,17,"stat","low",0,0,14,"28"
"338",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",14,0,"stat_high","2","in","58","9288","a gagner le 100 m. ","19187","70",0,"pl","sg",0,1,18,"stat","high",0,1,14,"28"
"339",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",19,0,"stat_low","5","in","98","9495","souffrait de troubles alimentaires. ","33634","98",1,"pl","sg",0,1,19,"stat","low",0,0,14,"28"
"340",18,1580496101,"c5aa35dbab6cb8e00f5a88aeb47296c9","completion",46,0,"stat_high","18","in","57","16462","ont joué dans ""la guere des boutons"". ","23144","69",0,"sg","pl",0,1,20,"stat","high",0,1,14,"28"
"341",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",14,0,"stat_high","2","in","70","52632","sont très fort","16589","70",1,"pl","pl",1,0,1,"stat","high",0,1,16,"22"
"342",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",23,0,"stat_low","7","in","108","25269","a chanté une celebre chanson dans les années 2000","44862","108",1,"pl","sg",0,0,2,"stat","low",0,0,16,"22"
"343",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",30,0,"stat_high","10","in","54","63437","leur a permis de gagner la compétition","17925","55",0,"sg","sg",1,0,3,"stat","high",0,1,16,"22"
"344",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",19,0,"stat_low","5","in","98","9887","sont très douées","20421","98",1,"pl","pl",1,0,4,"stat","low",0,0,16,"22"
"345",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",31,0,"stat_low","11","in","97","16422","sont très sympathique","14406","97",1,"pl","pl",1,0,5,"stat","low",0,0,16,"22"
"346",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",47,0,"stat_low","19","in","67","16942","aime sa voix ","11693","107",0,"sg","sg",1,0,6,"stat","low",0,0,16,"22"
"347",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",35,0,"stat_low","13","in","96","11221","un très bon professeur","17901","96",1,"sg","NA",0,0,7,"stat","low",0,0,16,"22"
"348",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",39,0,"stat_low","15","in","96","17839","ont dormi dans la même chambre que leur fille","16861","96",1,"pl","pl",1,0,8,"stat","low",0,0,16,"22"
"349",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",22,0,"stat_high","6","in","70","16069","ont tuées pleins de personne","14958","70",1,"pl","pl",1,0,9,"stat","high",0,1,16,"22"
"350",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",42,0,"stat_high","16","in","50","13797","avaient besoin d'une formation","20214","55",0,"pl","pl",1,1,10,"stat","high",0,1,16,"22"
"351",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",46,0,"stat_high","18","in","69","14415","est assez performant","18502","69",1,"sg","sg",1,1,11,"stat","high",0,1,16,"22"
"352",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",27,0,"stat_low","9","in","95","15198","est malhonnete","21558","95",1,"sg","sg",1,1,12,"stat","low",0,0,16,"22"
"353",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",18,0,"stat_high","4","in","60","26293","sont très connu","17446","55",0,"pl","pl",1,1,13,"stat","high",0,1,16,"22"
"354",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",43,0,"stat_low","17","in","98","9357","sont maintenant au chômage","29085","98",1,"pl","pl",1,1,14,"stat","low",0,0,16,"22"
"355",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",15,0,"stat_low","3","in","111","11390","sont épuisé ","16357","111",1,"pl","pl",1,1,15,"stat","low",0,0,16,"22"
"356",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",34,0,"stat_high","12","in","55","32463","fait de belles affiches","11644","55",1,"sg","sg",1,1,16,"stat","high",0,1,16,"22"
"357",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",11,0,"stat_low","1","in","111","14086","a joué dans James Bond","16630","111",1,"pl","sg",0,1,17,"stat","low",0,0,16,"22"
"358",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",26,0,"stat_high","8","in","58","29862","sont jumeaux","14637","58",1,"sg","pl",0,1,18,"stat","high",0,1,16,"22"
"359",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",50,0,"stat_high","20","in","51","19734","mange beaucoup de poisson","17461","51",1,"sg","sg",1,1,19,"stat","high",0,1,16,"22"
"360",19,1580748158,"534b2d9f55b21149c74600b4359710c1","completion",38,0,"stat_high","14","in","80","16006","tenait une banderolle","15950","80",1,"sg","sg",1,1,20,"stat","high",0,1,16,"22"
"361",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",29,0,"stat_low","10","in","93","15584"," est un homme très sympathique","20549","93",1,"sg","sg",1,0,1,"stat","low",0,0,15,"20"
"362",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",28,0,"stat_high","9","in","57","19717","a trahi sa confiance","12725","57",1,"sg","sg",1,0,2,"stat","high",0,1,15,"20"
"363",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",41,0,"stat_low","16","in","101","15109","lui sont désormais très reconnaissants","20076","101",1,"pl","pl",1,0,3,"stat","low",0,0,15,"20"
"364",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",16,0,"stat_high","3","in","59","75304","s'occupent régulièrement de ses fleurs","25141","59",1,"pl","pl",1,0,4,"stat","high",0,1,15,"20"
"365",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",36,0,"stat_high","13","in","72","11813","lui a fait quelques avances","12637","72",1,"sg","sg",1,0,5,"stat","high",0,1,15,"20"
"366",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",25,0,"stat_low","8","in","97","9134","refusent d'obéir aux ordres","36102","97",1,"sg","pl",0,0,6,"stat","low",0,0,15,"20"
"367",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",12,0,"stat_high","1","in","49","20982","a remporté trois prix à  la dernière cérémonie des Oscars","27870","59",0,"pl","sg",0,0,7,"stat","high",0,1,15,"20"
"368",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",44,0,"stat_high","17","in","79","7726","avaient détourné des fonds","18469","79",1,"pl","pl",1,0,8,"stat","high",0,1,15,"20"
"369",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",21,0,"stat_low","6","in","80","12158","avaient fomenté contre lui","26510","116",0,"pl","pl",1,0,9,"stat","low",0,0,15,"20"
"370",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",49,0,"stat_low","20","in","100","9157","avait sauvé son équipage lors d'une tempête","18024","100",1,"sg","sg",1,1,10,"stat","low",0,0,15,"20"
"371",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",45,0,"stat_low","18","in","99","8317","ont joué dans le dernier blockbuster américain","24429","99",1,"sg","pl",0,1,11,"stat","low",0,0,15,"20"
"372",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",17,0,"stat_low","4","in","63","8589","est devenue l'égérie d'une grande maison de couture","15894","93",0,"pl","sg",0,1,12,"stat","low",0,0,15,"20"
"373",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",13,0,"stat_low","2","in","116","7197","est arrivé deuxième aux derniers Jeux Olympiques","33749","116",1,"pl","sg",0,1,13,"stat","low",0,0,15,"20"
"374",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",48,0,"stat_high","19","in","59","7607","lui a raconté plein d'anecdotes amusantes","20092","59",1,"sg","sg",1,1,14,"stat","high",0,1,15,"20"
"375",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",37,0,"stat_low","14","in","108","7302","scandait de virulents slogans","14206","108",1,"sg","sg",1,1,15,"stat","low",0,0,15,"20"
"376",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",40,0,"stat_high","15","in","75","16262","ne pouvait pas les garder ce soir","17902","75",1,"pl","sg",0,1,16,"stat","high",0,1,15,"20"
"377",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",24,0,"stat_high","7","in","70","8270","étaient tous plus ivres les uns que les autres","14093","70",1,"pl","pl",1,1,17,"stat","high",0,1,15,"20"
"378",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",32,0,"stat_high","11","in","35","5797","célébrait son mariage","22149","48",0,"pl","sg",0,1,18,"stat","high",0,1,15,"20"
"379",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",33,0,"stat_low","12","in","104","6630","lui a vendu leur musique avec succès","22206","104",1,"sg","sg",1,1,19,"stat","low",0,0,15,"20"
"380",20,1580753120,"79e1c8021607b6de9e834d0f860a6a86","completion",20,0,"stat_high","5","in","79","14424","s'est évanoui lors du dernier défilé de la fashion week","25272","81",0,"pl","sg",0,1,20,"stat","high",0,1,15,"20"
"381",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",26,0,"stat_high","8","in","328","41376","avaient le trac pour leur examen","52653","58",0,"sg","pl",0,0,1,"stat","high",0,1,9,"76"
"382",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",11,0,"stat_low","1","in","109","13702","souhaitait porter plainte","19668","111",0,"pl","sg",0,0,2,"stat","low",0,0,9,"76"
"383",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",39,0,"stat_low","15","in","96","16557","étaient sous le choc après l'incendie","25910","96",1,"pl","pl",1,0,3,"stat","low",0,0,9,"76"
"384",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",31,0,"stat_low","11","in","97","15069","avaient une grande maison","29278","97",1,"pl","pl",1,0,4,"stat","low",0,0,9,"76"
"385",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",42,0,"stat_high","16","in","415","29502","souhaitait qu'ils s'investissent","29958","55",0,"pl","sg",0,0,5,"stat","high",0,1,9,"76"
"386",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",14,0,"stat_high","2","in","364","12830","souhaite qu'il participe","27806","70",0,"pl","sg",0,0,6,"stat","high",0,1,9,"76"
"387",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",50,0,"stat_high","20","in","300","18782","était son seul soutien","62406","51",0,"sg","sg",1,0,7,"stat","high",0,1,9,"76"
"388",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",43,0,"stat_low","17","in","98","8574","étaient dans la même université que lui","63574","98",1,"pl","pl",1,0,8,"stat","low",0,0,9,"76"
"389",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",34,0,"stat_high","12","in","316","20390","était lui aussi amoureux d'elle","28870","55",0,"sg","sg",1,0,9,"stat","high",0,1,9,"76"
"390",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",35,0,"stat_low","13","in","96","20253","était un de ses ancien amant","58629","96",1,"sg","sg",1,1,10,"stat","low",0,0,9,"76"
"391",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",15,0,"stat_low","3","in","111","10173","étaient tous des étrangers ","42974","111",1,"pl","pl",1,1,11,"stat","low",0,0,9,"76"
"392",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",47,0,"stat_low","19","in","107","10966"," a décidé de l'auditionner ","31846","107",1,"sg","sg",1,1,12,"stat","low",0,0,9,"76"
"393",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",22,0,"stat_high","6","in","312","20956"," se croyaient tout permis","31205","70",0,"pl","pl",1,1,13,"stat","high",0,1,9,"76"
"394",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",27,0,"stat_low","9","in","95","10230"," devenait trop pesant","36878","95",1,"sg","sg",1,1,14,"stat","low",0,0,9,"76"
"395",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",46,0,"stat_high","18","in","336","29534"," s'intérresse a tout","29206","69",0,"sg","sg",1,1,15,"stat","high",0,1,9,"76"
"396",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",23,0,"stat_low","7","in","108","15254","étaient tous exités ","24733","108",1,"pl","pl",1,1,16,"stat","low",0,0,9,"76"
"397",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",19,0,"stat_low","5","in","98","13238","soignent des gens célèbres ","56662","98",1,"pl","pl",1,1,17,"stat","low",0,0,9,"76"
"398",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",18,0,"stat_high","4","in","370","18527","ont fait de grands schows","44326","55",0,"pl","pl",1,1,18,"stat","high",0,1,9,"76"
"399",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",30,0,"stat_high","10","in","219","13766","avait un besoin de se détendre un peu","30437","55",0,"sg","sg",1,1,19,"stat","high",0,1,9,"76"
"400",21,1580840742,"faac890135b4c4f4854b7e2efd458039","completion",38,0,"stat_high","14","in","276","16358","était en tête du cortège","39445","80",0,"sg","sg",1,1,20,"stat","high",0,1,9,"76"
"401",22,1580916003,"09d319a6aeafb8a61058a106445e0220","completion",32,0,"stat_high","11","in","48","56741","sont très gentils. ","13165","48",1,"pl","pl",1,0,1,"stat","high",0,1,10,"28"
"402",22,1580916003,"09d319a6aeafb8a61058a106445e0220","completion",25,0,"stat_low","8","in","97","34053","venait de revenir. ","38190","97",1,"sg","sg",1,0,2,"stat","low",0,0,10,"28"
